GM = 4.911328E12
orbital radius = 1837400.0 m
velocity = 1634.9241672822895 m/s
predicted period = 7061.3212003602575 s
state.size = 4
state = [ 1837400.0, 0.0, 0.0, 1634.9241672822895 ]

t, x, y, vx, vy, am, en, radius, v
4605.0, -1059872.2024834598, -1500902.9530262186, 1335.5080606552413, -943.077543306264, 3.0040096649644704E9, -1336488.5163818514, 1837399.99999999, 1634.9241672822939
4605.5, -1059204.3435810008, -1501374.3432399211, 1335.9275051162201, -942.4832804021795, 3.00400966496447E9, -1336488.5163818516, 1837399.99999999, 1634.9241672822936
4606.0, -1058536.2750224152, -1501845.4362755285, 1336.3466851472167, -941.8888309454293, 3.00400966496447E9, -1336488.5163818514, 1837399.99999999, 1634.9241672822939
4606.5, -1057867.996939939, -1502316.2320397939, 1336.7656006652594, -941.2941950536771, 3.00400966496447E9, -1336488.5163818519, 1837399.9999999898, 1634.9241672822939
4607.0, -1057199.5094658493, -1502786.7304395293, 1337.1842515874293, -940.6993728446237, 3.00400966496447E9, -1336488.5163818514, 1837399.99999999, 1634.9241672822939
4607.5, -1056530.8127324646, -1503256.9313816053, 1337.6026378308597, -940.1043644360064, 3.00400966496447E9, -1336488.5163818514, 1837399.99999999, 1634.9241672822939
4608.0, -1055861.9068721454, -1503726.8347729517, 1338.0207593127363, -939.5091699456, 3.00400966496447E9, -1336488.5163818514, 1837399.99999999, 1634.9241672822939
4608.5, -1055192.7920172927, -1504196.4405205569, 1338.4386159502974, -938.9137894912154, 3.00400966496447E9, -1336488.5163818514, 1837399.99999999, 1634.9241672822939
4609.0, -1054523.4683003495, -1504665.7485314684, 1338.8562076608332, -938.3182231907008, 3.00400966496447E9, -1336488.5163818519, 1837399.9999999898, 1634.9241672822939
4609.5, -1053853.9358538, -1505134.7587127928, 1339.2735343616869, -937.7224711619409, 3.0040096649644694E9, -1336488.5163818523, 1837399.9999999895, 1634.9241672822939
4610.0, -1053184.1948101697, -1505603.4709716954, 1339.690595970254, -937.1265335228575, 3.00400966496447E9, -1336488.5163818526, 1837399.9999999895, 1634.9241672822936
4610.5, -1052514.2453020255, -1506071.8852154003, 1340.1073924039824, -936.5304103914087, 3.00400966496447E9, -1336488.5163818523, 1837399.9999999895, 1634.9241672822939
4611.0, -1051844.0874619752, -1506540.001351191, 1340.5239235803724, -935.9341018855897, 3.0040096649644694E9, -1336488.5163818526, 1837399.9999999895, 1634.9241672822936
4611.5, -1051173.7214226683, -1507007.8192864098, 1340.940189416977, -935.3376081234322, 3.0040096649644694E9, -1336488.5163818523, 1837399.9999999895, 1634.9241672822939
4612.0, -1050503.1473167953, -1507475.338928458, 1341.3561898314017, -934.7409292230046, 3.0040096649644694E9, -1336488.5163818523, 1837399.9999999895, 1634.9241672822939
4612.5, -1049832.3652770878, -1507942.560184796, 1341.7719247413042, -934.1440653024121, 3.0040096649644694E9, -1336488.5163818526, 1837399.9999999895, 1634.9241672822936
4613.0, -1049161.3754363186, -1508409.4829629434, 1342.1873940643954, -933.5470164797961, 3.0040096649644694E9, -1336488.5163818526, 1837399.9999999895, 1634.9241672822936
4613.5, -1048490.1779273016, -1508876.1071704784, 1342.6025977184381, -932.949782873335, 3.0040096649644694E9, -1336488.5163818528, 1837399.9999999895, 1634.9241672822936
4614.0, -1047818.772882892, -1509342.432715039, 1343.0175356212483, -932.3523646012437, 3.0040096649644694E9, -1336488.5163818526, 1837399.9999999895, 1634.9241672822936
4614.5, -1047147.160435986, -1509808.4595043217, 1343.432207690694, -931.7547617817736, 3.0040096649644694E9, -1336488.5163818523, 1837399.9999999895, 1634.9241672822939
4615.0, -1046475.3407195207, -1510274.1874460825, 1343.846613844696, -931.1569745332126, 3.0040096649644694E9, -1336488.5163818523, 1837399.9999999895, 1634.9241672822939
4615.5, -1045803.3138664743, -1510739.6164481365, 1344.2607540012282, -930.5590029738852, 3.00400966496447E9, -1336488.5163818523, 1837399.9999999895, 1634.9241672822939
4616.0, -1045131.080009866, -1511204.7464183578, 1344.6746280783163, -929.9608472221522, 3.00400966496447E9, -1336488.5163818526, 1837399.9999999895, 1634.9241672822936
4616.5, -1044458.6392827561, -1511669.5772646798, 1345.0882359940397, -929.362507396411, 3.00400966496447E9, -1336488.5163818526, 1837399.9999999895, 1634.9241672822936
4617.0, -1043785.9918182458, -1512134.108895095, 1345.5015776665296, -928.7639836150955, 3.00400966496447E9, -1336488.516381852, 1837399.9999999898, 1634.9241672822936
4617.5, -1043113.1377494772, -1512598.3412176555, 1345.9146530139703, -928.165275996676, 3.00400966496447E9, -1336488.5163818519, 1837399.9999999898, 1634.9241672822939
4618.0, -1042440.0772096331, -1513062.274140472, 1346.3274619545987, -927.5663846596589, 3.00400966496447E9, -1336488.5163818516, 1837399.99999999, 1634.9241672822936
4618.5, -1041766.8103319374, -1513525.907571715, 1346.7400044067047, -926.9673097225872, 3.00400966496447E9, -1336488.5163818519, 1837399.9999999898, 1634.9241672822939
4619.0, -1041093.3372496548, -1513989.2414196143, 1347.1522802886304, -926.3680513040404, 3.00400966496447E9, -1336488.5163818514, 1837399.99999999, 1634.9241672822939
4619.5, -1040419.6580960908, -1514452.2755924587, 1347.5642895187711, -925.7686095226339, 3.00400966496447E9, -1336488.5163818516, 1837399.99999999, 1634.9241672822936
4620.0, -1039745.7730045916, -1514915.0099985963, 1347.976032015575, -925.1689844970199, 3.00400966496447E9, -1336488.516381852, 1837399.9999999898, 1634.9241672822936
4620.5, -1039071.6821085443, -1515377.4445464348, 1348.3875076975426, -924.5691763458864, 3.00400966496447E9, -1336488.5163818519, 1837399.99999999, 1634.9241672822936
4621.0, -1038397.3855413767, -1515839.579144441, 1348.7987164832277, -923.9691851879579, 3.00400966496447E9, -1336488.5163818516, 1837399.99999999, 1634.9241672822936
4621.5, -1037722.8834365573, -1516301.4137011415, 1349.2096582912366, -923.3690111419952, 3.00400966496447E9, -1336488.5163818516, 1837399.99999999, 1634.9241672822936
4622.0, -1037048.1759275952, -1516762.9481251216, 1349.6203330402286, -922.7686543267951, 3.00400966496447E9, -1336488.5163818514, 1837399.99999999, 1634.9241672822939
4622.5, -1036373.2631480404, -1517224.1823250267, 1350.0307406489158, -922.1681148611905, 3.0040096649644704E9, -1336488.5163818514, 1837399.99999999, 1634.9241672822939
4623.0, -1035698.1452314833, -1517685.116209561, 1350.440881036063, -921.5673928640507, 3.0040096649644704E9, -1336488.5163818514, 1837399.99999999, 1634.9241672822939
4623.5, -1035022.8223115548, -1518145.7496874887, 1350.8507541204883, -920.9664884542811, 3.0040096649644704E9, -1336488.5163818516, 1837399.99999999, 1634.9241672822936
4624.0, -1034347.2945219268, -1518606.082667633, 1351.2603598210626, -920.3654017508231, 3.00400966496447E9, -1336488.5163818514, 1837399.99999999, 1634.9241672822939
4624.5, -1033671.5619963113, -1519066.115058877, 1351.6696980567094, -919.7641328726543, 3.0040096649644704E9, -1336488.5163818514, 1837399.99999999, 1634.9241672822939
4625.0, -1032995.624868461, -1519525.8467701632, 1352.0787687464056, -919.1626819387881, 3.0040096649644704E9, -1336488.516381851, 1837399.9999999902, 1634.9241672822939
4625.5, -1032319.4832721694, -1519985.2777104932, 1352.4875718091805, -918.5610490682742, 3.0040096649644704E9, -1336488.516381851, 1837399.9999999902, 1634.9241672822939
4626.0, -1031643.1373412699, -1520444.4077889286, 1352.896107164117, -917.9592343801983, 3.004009664964471E9, -1336488.516381851, 1837399.9999999902, 1634.9241672822939
4626.5, -1030966.5872096367, -1520903.2369145905, 1353.3043747303504, -917.3572379936819, 3.004009664964471E9, -1336488.5163818512, 1837399.9999999902, 1634.9241672822936
4627.0, -1030289.8330111845, -1521361.7649966592, 1353.7123744270696, -916.7550600278828, 3.004009664964471E9, -1336488.516381851, 1837399.9999999902, 1634.9241672822939
4627.5, -1029612.874879868, -1521819.991944375, 1354.120106173516, -916.1527006019943, 3.004009664964471E9, -1336488.516381851, 1837399.9999999902, 1634.9241672822939
4628.0, -1028935.7129496827, -1522277.9176670376, 1354.5275698889843, -915.550159835246, 3.0040096649644704E9, -1336488.516381851, 1837399.9999999902, 1634.9241672822939
4628.5, -1028258.3473546642, -1522735.5420740065, 1354.9347654928222, -914.9474378469031, 3.0040096649644704E9, -1336488.516381851, 1837399.9999999902, 1634.9241672822939
4629.0, -1027580.7782288885, -1523192.8650747007, 1355.3416929044304, -914.3445347562669, 3.00400966496447E9, -1336488.5163818516, 1837399.99999999, 1634.9241672822936
4629.5, -1026903.0057064719, -1523649.886578599, 1355.748352043263, -913.7414506826743, 3.00400966496447E9, -1336488.5163818512, 1837399.9999999902, 1634.9241672822936
4630.0, -1026225.0299215708, -1524106.6064952395, 1356.1547428288266, -913.1381857454984, 3.00400966496447E9, -1336488.5163818514, 1837399.9999999902, 1634.9241672822936
4630.5, -1025546.851008382, -1524563.0247342205, 1356.5608651806815, -912.5347400641477, 3.00400966496447E9, -1336488.5163818514, 1837399.9999999902, 1634.9241672822936
4631.0, -1024868.4691011425, -1525019.1412051995, 1356.966719018441, -911.9311137580669, 3.00400966496447E9, -1336488.5163818514, 1837399.9999999902, 1634.9241672822936
4631.5, -1024189.8843341293, -1525474.9558178943, 1357.3723042617712, -911.3273069467359, 3.00400966496447E9, -1336488.516381852, 1837399.99999999, 1634.9241672822934
4632.0, -1023511.0968416597, -1525930.468482082, 1357.777620830392, -910.7233197496708, 3.00400966496447E9, -1336488.5163818514, 1837399.9999999902, 1634.9241672822936
4632.5, -1022832.1067580914, -1526385.6791075997, 1358.1826686440756, -910.1191522864233, 3.00400966496447E9, -1336488.5163818514, 1837399.9999999902, 1634.9241672822936
4633.0, -1022152.9142178216, -1526840.5876043441, 1358.5874476226484, -909.5148046765806, 3.00400966496447E9, -1336488.5163818514, 1837399.9999999902, 1634.9241672822936
4633.5, -1021473.5193552879, -1527295.1938822719, 1358.991957685989, -908.9102770397658, 3.00400966496447E9, -1336488.5163818514, 1837399.9999999902, 1634.9241672822936
4634.0, -1020793.9223049681, -1527749.4978513995, 1359.3961987540301, -908.3055694956373, 3.00400966496447E9, -1336488.5163818516, 1837399.9999999902, 1634.9241672822934
4634.5, -1020114.1232013798, -1528203.499421803, 1359.8001707467572, -907.7006821638895, 3.00400966496447E9, -1336488.5163818516, 1837399.9999999905, 1634.9241672822934
4635.0, -1019434.1221790806, -1528657.1985036188, 1360.2038735842093, -907.0956151642522, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999905, 1634.9241672822936
4635.5, -1018753.9193726681, -1529110.5950070426, 1360.6073071864782, -906.4903686164907, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999905, 1634.9241672822936
4636.0, -1018073.5149167799, -1529563.6888423306, 1361.0104714737095, -905.8849426404059, 3.0040096649644704E9, -1336488.5163818516, 1837399.9999999905, 1634.9241672822934
4636.5, -1017392.9089460935, -1530016.4799197984, 1361.4133663661019, -905.2793373558344, 3.0040096649644704E9, -1336488.5163818516, 1837399.9999999905, 1634.9241672822934
4637.0, -1016712.1015953262, -1530468.9681498217, 1361.8159917839073, -904.6735528826479, 3.00400966496447E9, -1336488.5163818519, 1837399.9999999905, 1634.9241672822932
4637.5, -1016031.0929992353, -1530921.1534428364, 1362.2183476474313, -904.0675893407539, 3.00400966496447E9, -1336488.5163818519, 1837399.9999999905, 1634.9241672822932
4638.0, -1015349.8832926177, -1531373.0357093378, 1362.6204338770326, -903.4614468500952, 3.00400966496447E9, -1336488.5163818519, 1837399.9999999905, 1634.9241672822932
4638.5, -1014668.4726103105, -1531824.6148598816, 1363.0222503931234, -902.8551255306501, 3.00400966496447E9, -1336488.5163818516, 1837399.9999999905, 1634.9241672822934
4639.0, -1013986.8610871902, -1532275.8908050836, 1363.423797116169, -902.2486255024322, 3.0040096649644704E9, -1336488.5163818516, 1837399.9999999905, 1634.9241672822934
4639.5, -1013305.0488581732, -1532726.8634556192, 1363.8250739666883, -901.6419468854906, 3.0040096649644704E9, -1336488.5163818516, 1837399.9999999905, 1634.9241672822934
4640.0, -1012623.0360582155, -1533177.5327222242, 1364.2260808652536, -901.0350897999095, 3.0040096649644704E9, -1336488.5163818516, 1837399.9999999905, 1634.9241672822934
4640.5, -1011940.8228223132, -1533627.8985156943, 1364.6268177324907, -900.4280543658089, 3.0040096649644704E9, -1336488.5163818516, 1837399.9999999905, 1634.9241672822934
4641.0, -1011258.4092855016, -1534077.9607468853, 1365.027284489079, -899.8208407033435, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999905, 1634.9241672822936
4641.5, -1010575.7955828558, -1534527.719326713, 1365.4274810557508, -899.2134489327036, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999905, 1634.9241672822936
4642.0, -1009892.9818494907, -1534977.1741661532, 1365.8274073532925, -898.6058791741149, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999905, 1634.9241672822936
4642.5, -1009209.9682205606, -1535426.3251762423, 1366.2270633025437, -897.998131547838, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999905, 1634.9241672822936
4643.0, -1008526.7548312594, -1535875.1722680763, 1366.6264488243974, -897.3902061741691, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999902, 1634.9241672822936
4643.5, -1007843.3418168206, -1536323.7153528119, 1367.0255638398003, -896.782103173439, 3.00400966496447E9, -1336488.5163818516, 1837399.9999999902, 1634.9241672822934
4644.0, -1007159.7293125171, -1536771.9543416654, 1367.4244082697528, -896.1738226660144, 3.00400966496447E9, -1336488.5163818514, 1837399.9999999902, 1634.9241672822936
4644.5, -1006475.9174536616, -1537219.8891459135, 1367.8229820353085, -895.5653647722966, 3.00400966496447E9, -1336488.5163818516, 1837399.9999999905, 1634.9241672822934
4645.0, -1005791.9063756057, -1537667.5196768933, 1368.221285057575, -894.956729612722, 3.00400966496447E9, -1336488.5163818516, 1837399.9999999902, 1634.9241672822934
4645.5, -1005107.696213741, -1538114.845846002, 1368.619317257713, -894.3479173077625, 3.00400966496447E9, -1336488.5163818514, 1837399.9999999902, 1634.9241672822936
4646.0, -1004423.2871034981, -1538561.867564697, 1369.0170785569371, -893.7389279779246, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999905, 1634.9241672822936
4646.5, -1003738.6791803472, -1539008.584744496, 1369.4145688765157, -893.1297617437501, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999905, 1634.9241672822936
4647.0, -1003053.872579798, -1539454.9972969769, 1369.8117881377702, -892.5204187258158, 3.0040096649644704E9, -1336488.5163818512, 1837399.9999999905, 1634.9241672822936
4647.5, -1002368.867437399, -1539901.105133778, 1370.2087362620764, -891.9108990447335, 3.0040096649644704E9, -1336488.5163818514, 1837399.9999999902, 1634.9241672822936
4648.0, -1001683.6638887385, -1540346.9081665978, 1370.6054131708634, -891.3012028211498, 3.004009664964471E9, -1336488.5163818512, 1837399.9999999905, 1634.9241672822936
4648.5, -1000998.2620694438, -1540792.4063071955, 1371.0018187856138, -890.6913301757464, 3.004009664964471E9, -1336488.5163818512, 1837399.9999999905, 1634.9241672822936
4649.0, -1000312.6621151817, -1541237.5994673902, 1371.397953027864, -890.0812812292401, 3.004009664964471E9, -1336488.5163818512, 1837399.9999999905, 1634.9241672822936
4649.5, -999626.8641616579, -1541682.4875590615, 1371.7938158192048, -889.471056102382, 3.004009664964471E9, -1336488.5163818512, 1837399.9999999905, 1634.9241672822936
4650.0, -998940.8683446174, -1542127.0704941493, 1372.1894070812798, -888.8606549159588, 3.004009664964471E9, -1336488.5163818512, 1837399.9999999905, 1634.9241672822936
4650.5, -998254.6747998445, -1542571.3481846543, 1372.5847267357867, -888.2500777907916, 3.004009664964471E9, -1336488.516381851, 1837399.9999999905, 1634.9241672822939
4651.0, -997568.2836631626, -1543015.320542637, 1372.979774704477, -887.6393248477364, 3.004009664964471E9, -1336488.516381851, 1837399.9999999905, 1634.9241672822939
4651.5, -996881.6950704341, -1543458.987480219, 1373.374550909156, -887.028396207684, 3.004009664964471E9, -1336488.516381851, 1837399.9999999905, 1634.9241672822939
4652.0, -996194.9091575606, -1543902.348909582, 1373.7690552716824, -886.4172919915601, 3.004009664964471E9, -1336488.5163818512, 1837399.9999999905, 1634.9241672822936
4652.5, -995507.9260604825, -1544345.404742968, 1374.1632877139696, -885.806012320325, 3.004009664964471E9, -1336488.516381851, 1837399.9999999905, 1634.9241672822939
4653.0, -994820.7459151796, -1544788.15489268, 1374.5572481579838, -885.1945573149737, 3.004009664964471E9, -1336488.5163818512, 1837399.9999999905, 1634.9241672822936
4653.5, -994133.3688576706, -1545230.599271081, 1374.9509365257459, -884.5829270965363, 3.0040096649644713E9, -1336488.516381851, 1837399.9999999905, 1634.9241672822939
4654.0, -993445.7950240129, -1545672.7377905946, 1375.34435273933, -883.9711217860771, 3.0040096649644713E9, -1336488.516381851, 1837399.9999999905, 1634.9241672822939
4654.5, -992758.0245503032, -1546114.5703637053, 1375.737496720864, -883.3591415046952, 3.0040096649644713E9, -1336488.516381851, 1837399.9999999905, 1634.9241672822939
